MISO Hourly Temperatures (Fahrenheit) in Major Cities
Hourly temperature data for major cities
Source: EIA collected from NOAA
Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),UTC Timestamp (Interval Ending),Local Timestamp Eastern Standard Time (Interval Beginning),Local Timestamp Eastern Standard Time (Interval Ending),Local Date,Hour Number
82.0,2020-06-04 15:54:00,82.9,2020-06-04 15:53:00,86.0,2020-06-04 15:53:00,2020-06-04 21:00:00,2020-06-04 15:00:00,2020-06-04 16:00:00,2020-06-04,16
80.1,2020-06-04 16:54:00,84.0,2020-06-04 16:53:00,89.1,2020-06-04 16:53:00,2020-06-04 22:00:00,2020-06-04 16:00:00,2020-06-04 17:00:00,2020-06-04,17
80.1,2020-06-04 17:54:00,84.0,2020-06-04 17:53:00,87.1,2020-06-04 17:53:00,2020-06-04 23:00:00,2020-06-04 17:00:00,2020-06-04 18:00:00,2020-06-04,18
79.0,2020-06-04 18:54:00,80.1,2020-06-04 18:53:00,87.1,2020-06-04 18:53:00,2020-06-05 00:00:00,2020-06-04 18:00:00,2020-06-04 19:00:00,2020-06-04,19
78.1,2020-06-04 19:54:00,80.1,2020-06-04 19:53:00,84.0,2020-06-04 19:53:00,2020-06-05 01:00:00,2020-06-04 19:00:00,2020-06-04 20:00:00,2020-06-04,20
73.9,2020-06-04 20:54:00,77.0,2020-06-04 20:53:00,82.0,2020-06-04 20:53:00,2020-06-05 02:00:00,2020-06-04 20:00:00,2020-06-04 21:00:00,2020-06-04,21
73.9,2020-06-04 21:54:00,73.9,2020-06-04 21:53:00,81.0,2020-06-04 21:53:00,2020-06-05 03:00:00,2020-06-04 21:00:00,2020-06-04 22:00:00,2020-06-04,22
72.0,2020-06-04 22:54:00,73.0,2020-06-04 22:53:00,81.0,2020-06-04 22:53:00,2020-06-05 04:00:00,2020-06-04 22:00:00,2020-06-04 23:00:00,2020-06-04,23
70.0,2020-06-04 23:54:00,73.0,2020-06-04 23:53:00,79.0,2020-06-04 23:53:00,2020-06-05 05:00:00,2020-06-04 23:00:00,2020-06-05 00:00:00,2020-06-04,24
69.1,2020-06-05 00:54:00,64.0,2020-06-05 00:53:00,78.1,2020-06-05 00:53:00,2020-06-05 06:00:00,2020-06-05 00:00:00,2020-06-05 01:00:00,2020-06-05,1
69.1,2020-06-05 01:54:00,61.0,2020-06-05 01:53:00,78.1,2020-06-05 01:53:00,2020-06-05 07:00:00,2020-06-05 01:00:00,2020-06-05 02:00:00,2020-06-05,2
69.1,2020-06-05 02:54:00,62.1,2020-06-05 02:53:00,78.1,2020-06-05 02:53:00,2020-06-05 08:00:00,2020-06-05 02:00:00,2020-06-05 03:00:00,2020-06-05,3
68.0,2020-06-05 03:54:00,61.0,2020-06-05 03:53:00,78.1,2020-06-05 03:53:00,2020-06-05 09:00:00,2020-06-05 03:00:00,2020-06-05 04:00:00,2020-06-05,4
66.9,2020-06-05 04:54:00,60.1,2020-06-05 04:53:00,75.0,2020-06-05 04:53:00,2020-06-05 10:00:00,2020-06-05 04:00:00,2020-06-05 05:00:00,2020-06-05,5
66.0,2020-06-05 05:54:00,61.0,2020-06-05 05:53:00,75.9,2020-06-05 05:53:00,2020-06-05 11:00:00,2020-06-05 05:00:00,2020-06-05 06:00:00,2020-06-05,6
69.1,2020-06-05 06:54:00,63.0,2020-06-05 06:53:00,78.1,2020-06-05 06:53:00,2020-06-05 12:00:00,2020-06-05 06:00:00,2020-06-05 07:00:00,2020-06-05,7
75.0,2020-06-05 07:54:00,66.9,2020-06-05 07:53:00,82.9,2020-06-05 07:53:00,2020-06-05 13:00:00,2020-06-05 07:00:00,2020-06-05 08:00:00,2020-06-05,8
78.1,2020-06-05 08:54:00,71.1,2020-06-05 08:53:00,84.9,2020-06-05 08:53:00,2020-06-05 14:00:00,2020-06-05 08:00:00,2020-06-05 09:00:00,2020-06-05,9
80.1,2020-06-05 09:54:00,73.0,2020-06-05 09:53:00,86.0,2020-06-05 09:53:00,2020-06-05 15:00:00,2020-06-05 09:00:00,2020-06-05 10:00:00,2020-06-05,10
82.0,2020-06-05 10:54:00,75.9,2020-06-05 10:53:00,88.0,2020-06-05 10:53:00,2020-06-05 16:00:00,2020-06-05 10:00:00,2020-06-05 11:00:00,2020-06-05,11
82.9,2020-06-05 11:54:00,78.1,2020-06-05 11:53:00,89.1,2020-06-05 11:53:00,2020-06-05 17:00:00,2020-06-05 11:00:00,2020-06-05 12:00:00,2020-06-05,12
84.9,2020-06-05 12:54:00,78.1,2020-06-05 12:53:00,90.0,2020-06-05 12:53:00,2020-06-05 18:00:00,2020-06-05 12:00:00,2020-06-05 13:00:00,2020-06-05,13
84.9,2020-06-05 13:54:00,80.1,2020-06-05 13:53:00,91.0,2020-06-05 13:53:00,2020-06-05 19:00:00,2020-06-05 13:00:00,2020-06-05 14:00:00,2020-06-05,14
84.9,2020-06-05 14:54:00,80.1,2020-06-05 14:53:00,93.0,2020-06-05 14:53:00,2020-06-05 20:00:00,2020-06-05 14:00:00,2020-06-05 15:00:00,2020-06-05,15
84.9,2020-06-05 15:54:00,81.0,2020-06-05 15:53:00,91.0,2020-06-05 15:53:00,2020-06-05 21:00:00,2020-06-05 15:00:00,2020-06-05 16:00:00,2020-06-05,16
84.9,2020-06-05 16:54:00,80.1,2020-06-05 16:53:00,90.0,2020-06-05 16:53:00,2020-06-05 22:00:00,2020-06-05 16:00:00,2020-06-05 17:00:00,2020-06-05,17
84.0,2020-06-05 17:54:00,80.1,2020-06-05 17:53:00,90.0,2020-06-05 17:53:00,2020-06-05 23:00:00,2020-06-05 17:00:00,2020-06-05 18:00:00,2020-06-05,18
82.0,2020-06-05 18:54:00,79.0,2020-06-05 18:53:00,88.0,2020-06-05 18:53:00,2020-06-06 00:00:00,2020-06-05 18:00:00,2020-06-05 19:00:00,2020-06-05,19
79.0,2020-06-05 19:54:00,75.9,2020-06-05 19:53:00,87.1,2020-06-05 19:53:00,2020-06-06 01:00:00,2020-06-05 19:00:00,2020-06-05 20:00:00,2020-06-05,20
77.0,2020-06-05 20:54:00,73.0,2020-06-05 20:53:00,84.9,2020-06-05 20:53:00,2020-06-06 02:00:00,2020-06-05 20:00:00,2020-06-05 21:00:00,2020-06-05,21
75.0,2020-06-05 21:54:00,73.0,2020-06-05 21:53:00,82.9,2020-06-05 21:53:00,2020-06-06 03:00:00,2020-06-05 21:00:00,2020-06-05 22:00:00,2020-06-05,22
73.9,2020-06-05 22:54:00,69.1,2020-06-05 22:53:00,84.0,2020-06-05 22:53:00,2020-06-06 04:00:00,2020-06-05 22:00:00,2020-06-05 23:00:00,2020-06-05,23
73.0,2020-06-05 23:54:00,70.0,2020-06-05 23:53:00,84.0,2020-06-05 23:53:00,2020-06-06 05:00:00,2020-06-05 23:00:00,2020-06-06 00:00:00,2020-06-05,24
73.0,2020-06-06 00:54:00,66.9,2020-06-06 00:53:00,82.9,2020-06-06 00:53:00,2020-06-06 06:00:00,2020-06-06 00:00:00,2020-06-06 01:00:00,2020-06-06,1
72.0,2020-06-06 01:54:00,66.0,2020-06-06 01:53:00,81.0,2020-06-06 01:53:00,2020-06-06 07:00:00,2020-06-06 01:00:00,2020-06-06 02:00:00,2020-06-06,2
70.0,2020-06-06 02:54:00,64.0,2020-06-06 02:53:00,81.0,2020-06-06 02:53:00,2020-06-06 08:00:00,2020-06-06 02:00:00,2020-06-06 03:00:00,2020-06-06,3
70.0,2020-06-06 03:54:00,63.0,2020-06-06 03:53:00,81.0,2020-06-06 03:53:00,2020-06-06 09:00:00,2020-06-06 03:00:00,2020-06-06 04:00:00,2020-06-06,4
69.1,2020-06-06 04:54:00,62.1,2020-06-06 04:53:00,81.0,2020-06-06 04:53:00,2020-06-06 10:00:00,2020-06-06 04:00:00,2020-06-06 05:00:00,2020-06-06,5
70.0,2020-06-06 05:54:00,60.1,2020-06-06 05:53:00,81.0,2020-06-06 05:53:00,2020-06-06 11:00:00,2020-06-06 05:00:00,2020-06-06 06:00:00,2020-06-06,6
73.9,2020-06-06 06:54:00,61.0,2020-06-06 06:53:00,82.0,2020-06-06 06:53:00,2020-06-06 12:00:00,2020-06-06 06:00:00,2020-06-06 07:00:00,2020-06-06,7
77.0,2020-06-06 07:54:00,64.9,2020-06-06 07:53:00,82.9,2020-06-06 07:53:00,2020-06-06 13:00:00,2020-06-06 07:00:00,2020-06-06 08:00:00,2020-06-06,8
80.1,2020-06-06 08:54:00,66.9,2020-06-06 08:53:00,84.0,2020-06-06 08:53:00,2020-06-06 14:00:00,2020-06-06 08:00:00,2020-06-06 09:00:00,2020-06-06,9
82.9,2020-06-06 09:54:00,69.1,2020-06-06 09:53:00,84.0,2020-06-06 09:53:00,2020-06-06 15:00:00,2020-06-06 09:00:00,2020-06-06 10:00:00,2020-06-06,10
84.0,2020-06-06 10:54:00,70.0,2020-06-06 10:53:00,84.9,2020-06-06 10:53:00,2020-06-06 16:00:00,2020-06-06 10:00:00,2020-06-06 11:00:00,2020-06-06,11
84.9,2020-06-06 11:54:00,73.0,2020-06-06 11:53:00,87.1,2020-06-06 11:53:00,2020-06-06 17:00:00,2020-06-06 11:00:00,2020-06-06 12:00:00,2020-06-06,12
86.0,2020-06-06 12:54:00,75.0,2020-06-06 12:53:00,86.0,2020-06-06 12:53:00,2020-06-06 18:00:00,2020-06-06 12:00:00,2020-06-06 13:00:00,2020-06-06,13
86.0,2020-06-06 13:54:00,73.0,2020-06-06 13:53:00,88.0,2020-06-06 13:53:00,2020-06-06 19:00:00,2020-06-06 13:00:00,2020-06-06 14:00:00,2020-06-06,14
87.1,2020-06-06 14:54:00,75.9,2020-06-06 14:53:00,82.0,2020-06-06 14:53:00,2020-06-06 20:00:00,2020-06-06 14:00:00,2020-06-06 15:00:00,2020-06-06,15
88.0,2020-06-06 15:54:00,77.0,2020-06-06 15:53:00,84.0,2020-06-06 15:53:00,2020-06-06 21:00:00,2020-06-06 15:00:00,2020-06-06 16:00:00,2020-06-06,16
87.1,2020-06-06 16:54:00,75.9,2020-06-06 16:53:00,84.9,2020-06-06 16:53:00,2020-06-06 22:00:00,2020-06-06 16:00:00,2020-06-06 17:00:00,2020-06-06,17
86.0,2020-06-06 17:54:00,73.9,2020-06-06 17:53:00,82.0,2020-06-06 17:53:00,2020-06-06 23:00:00,2020-06-06 17:00:00,2020-06-06 18:00:00,2020-06-06,18
84.0,2020-06-06 18:54:00,69.1,2020-06-06 18:53:00,80.1,2020-06-06 18:53:00,2020-06-07 00:00:00,2020-06-06 18:00:00,2020-06-06 19:00:00,2020-06-06,19
81.0,2020-06-06 19:54:00,68.0,2020-06-06 19:53:00,80.1,2020-06-06 19:53:00,2020-06-07 01:00:00,2020-06-06 19:00:00,2020-06-06 20:00:00,2020-06-06,20
78.1,2020-06-06 20:54:00,64.0,2020-06-06 20:53:00,80.1,2020-06-06 20:53:00,2020-06-07 02:00:00,2020-06-06 20:00:00,2020-06-06 21:00:00,2020-06-06,21
73.9,2020-06-06 21:54:00,62.1,2020-06-06 21:53:00,81.0,2020-06-06 21:53:00,2020-06-07 03:00:00,2020-06-06 21:00:00,2020-06-06 22:00:00,2020-06-06,22
71.1,2020-06-06 22:54:00,60.8,2020-06-06 22:53:00,80.1,2020-06-06 22:53:00,2020-06-07 04:00:00,2020-06-06 22:00:00,2020-06-06 23:00:00,2020-06-06,23
68.0,2020-06-06 23:54:00,62.1,2020-06-06 23:53:00,80.1,2020-06-06 23:53:00,2020-06-07 05:00:00,2020-06-06 23:00:00,2020-06-07 00:00:00,2020-06-06,24
66.0,2020-06-07 00:54:00,63.0,2020-06-07 00:53:00,80.1,2020-06-07 00:53:00,2020-06-07 06:00:00,2020-06-07 00:00:00,2020-06-07 01:00:00,2020-06-07,1
64.0,2020-06-07 01:54:00,63.0,2020-06-07 01:53:00,80.1,2020-06-07 01:53:00,2020-06-07 07:00:00,2020-06-07 01:00:00,2020-06-07 02:00:00,2020-06-07,2
62.1,2020-06-07 02:54:00,63.0,2020-06-07 02:53:00,79.0,2020-06-07 02:53:00,2020-06-07 08:00:00,2020-06-07 02:00:00,2020-06-07 03:00:00,2020-06-07,3
62.1,2020-06-07 03:54:00,64.9,2020-06-07 03:53:00,78.1,2020-06-07 03:53:00,2020-06-07 09:00:00,2020-06-07 03:00:00,2020-06-07 04:00:00,2020-06-07,4
61.0,2020-06-07 04:54:00,64.9,2020-06-07 04:53:00,79.0,2020-06-07 04:53:00,2020-06-07 10:00:00,2020-06-07 04:00:00,2020-06-07 05:00:00,2020-06-07,5
62.1,2020-06-07 05:54:00,64.0,2020-06-07 05:53:00,79.0,2020-06-07 05:53:00,2020-06-07 11:00:00,2020-06-07 05:00:00,2020-06-07 06:00:00,2020-06-07,6
64.9,2020-06-07 06:54:00,64.0,2020-06-07 06:53:00,79.0,2020-06-07 06:53:00,2020-06-07 12:00:00,2020-06-07 06:00:00,2020-06-07 07:00:00,2020-06-07,7
68.0,2020-06-07 07:54:00,66.0,2020-06-07 07:53:00,79.0,2020-06-07 07:53:00,2020-06-07 13:00:00,2020-06-07 07:00:00,2020-06-07 08:00:00,2020-06-07,8
72.0,2020-06-07 08:54:00,66.9,2020-06-07 08:53:00,78.1,2020-06-07 08:53:00,2020-06-07 14:00:00,2020-06-07 08:00:00,2020-06-07 09:00:00,2020-06-07,9
73.9,2020-06-07 09:54:00,69.1,2020-06-07 09:53:00,79.0,2020-06-07 09:53:00,2020-06-07 15:00:00,2020-06-07 09:00:00,2020-06-07 10:00:00,2020-06-07,10
77.0,2020-06-07 10:54:00,72.0,2020-06-07 10:53:00,80.1,2020-06-07 10:53:00,2020-06-07 16:00:00,2020-06-07 10:00:00,2020-06-07 11:00:00,2020-06-07,11
79.0,2020-06-07 11:54:00,75.9,2020-06-07 11:53:00,80.1,2020-06-07 11:53:00,2020-06-07 17:00:00,2020-06-07 11:00:00,2020-06-07 12:00:00,2020-06-07,12
80.1,2020-06-07 12:54:00,79.0,2020-06-07 12:53:00,80.1,2020-06-07 12:53:00,2020-06-07 18:00:00,2020-06-07 12:00:00,2020-06-07 13:00:00,2020-06-07,13
82.0,2020-06-07 13:54:00,81.0,2020-06-07 13:53:00,81.0,2020-06-07 13:53:00,2020-06-07 19:00:00,2020-06-07 13:00:00,2020-06-07 14:00:00,2020-06-07,14
82.9,2020-06-07 14:54:00,82.9,2020-06-07 14:53:00,81.0,2020-06-07 14:53:00,2020-06-07 20:00:00,2020-06-07 14:00:00,2020-06-07 15:00:00,2020-06-07,15
82.9,2020-06-07 15:54:00,84.9,2020-06-07 15:53:00,82.0,2020-06-07 15:53:00,2020-06-07 21:00:00,2020-06-07 15:00:00,2020-06-07 16:00:00,2020-06-07,16
82.9,2020-06-07 16:54:00,84.9,2020-06-07 16:53:00,82.0,2020-06-07 16:53:00,2020-06-07 22:00:00,2020-06-07 16:00:00,2020-06-07 17:00:00,2020-06-07,17
82.0,2020-06-07 17:54:00,84.9,2020-06-07 17:53:00,82.9,2020-06-07 17:53:00,2020-06-07 23:00:00,2020-06-07 17:00:00,2020-06-07 18:00:00,2020-06-07,18
81.0,2020-06-07 18:54:00,84.0,2020-06-07 18:53:00,79.0,2020-06-07 18:53:00,2020-06-08 00:00:00,2020-06-07 18:00:00,2020-06-07 19:00:00,2020-06-07,19
80.1,2020-06-07 19:54:00,82.9,2020-06-07 19:53:00,79.0,2020-06-07 19:53:00,2020-06-08 01:00:00,2020-06-07 19:00:00,2020-06-07 20:00:00,2020-06-07,20
75.9,2020-06-07 20:54:00,80.1,2020-06-07 20:53:00,80.1,2020-06-07 20:53:00,2020-06-08 02:00:00,2020-06-07 20:00:00,2020-06-07 21:00:00,2020-06-07,21
75.0,2020-06-07 21:54:00,78.1,2020-06-07 21:53:00,79.0,2020-06-07 21:53:00,2020-06-08 03:00:00,2020-06-07 21:00:00,2020-06-07 22:00:00,2020-06-07,22
73.0,2020-06-07 22:54:00,75.9,2020-06-07 22:53:00,79.0,2020-06-07 22:53:00,2020-06-08 04:00:00,2020-06-07 22:00:00,2020-06-07 23:00:00,2020-06-07,23
71.1,2020-06-07 23:54:00,75.9,2020-06-07 23:53:00,79.0,2020-06-07 23:53:00,2020-06-08 05:00:00,2020-06-07 23:00:00,2020-06-08 00:00:00,2020-06-07,24
70.0,2020-06-08 00:54:00,77.0,2020-06-08 00:53:00,79.0,2020-06-08 00:53:00,2020-06-08 06:00:00,2020-06-08 00:00:00,2020-06-08 01:00:00,2020-06-08,1
69.1,2020-06-08 01:54:00,78.1,2020-06-08 01:53:00,78.1,2020-06-08 01:53:00,2020-06-08 07:00:00,2020-06-08 01:00:00,2020-06-08 02:00:00,2020-06-08,2
68.0,2020-06-08 02:54:00,78.1,2020-06-08 02:53:00,78.1,2020-06-08 02:53:00,2020-06-08 08:00:00,2020-06-08 02:00:00,2020-06-08 03:00:00,2020-06-08,3
66.9,2020-06-08 03:54:00,77.0,2020-06-08 03:53:00,79.0,2020-06-08 03:53:00,2020-06-08 09:00:00,2020-06-08 03:00:00,2020-06-08 04:00:00,2020-06-08,4
66.0,2020-06-08 04:54:00,75.9,2020-06-08 04:53:00,79.0,2020-06-08 04:53:00,2020-06-08 10:00:00,2020-06-08 04:00:00,2020-06-08 05:00:00,2020-06-08,5
64.9,2020-06-08 05:54:00,75.0,2020-06-08 05:53:00,80.1,2020-06-08 05:53:00,2020-06-08 11:00:00,2020-06-08 05:00:00,2020-06-08 06:00:00,2020-06-08,6
66.9,2020-06-08 06:54:00,75.0,2020-06-08 06:53:00,81.0,2020-06-08 06:53:00,2020-06-08 12:00:00,2020-06-08 06:00:00,2020-06-08 07:00:00,2020-06-08,7
70.0,2020-06-08 07:54:00,77.0,2020-06-08 07:53:00,82.0,2020-06-08 07:53:00,2020-06-08 13:00:00,2020-06-08 07:00:00,2020-06-08 08:00:00,2020-06-08,8
73.0,2020-06-08 08:54:00,81.0,2020-06-08 08:53:00,82.9,2020-06-08 08:53:00,2020-06-08 14:00:00,2020-06-08 08:00:00,2020-06-08 09:00:00,2020-06-08,9
77.0,2020-06-08 09:54:00,84.0,2020-06-08 09:53:00,82.9,2020-06-08 09:53:00,2020-06-08 15:00:00,2020-06-08 09:00:00,2020-06-08 10:00:00,2020-06-08,10
80.1,2020-06-08 10:54:00,87.1,2020-06-08 10:53:00,82.0,2020-06-08 10:53:00,2020-06-08 16:00:00,2020-06-08 10:00:00,2020-06-08 11:00:00,2020-06-08,11
82.0,2020-06-08 11:54:00,89.1,2020-06-08 11:53:00,81.0,2020-06-08 11:53:00,2020-06-08 17:00:00,2020-06-08 11:00:00,2020-06-08 12:00:00,2020-06-08,12
82.9,2020-06-08 12:54:00,91.0,2020-06-08 12:53:00,81.0,2020-06-08 12:53:00,2020-06-08 18:00:00,2020-06-08 12:00:00,2020-06-08 13:00:00,2020-06-08,13
84.9,2020-06-08 13:54:00,93.0,2020-06-08 13:53:00,79.0,2020-06-08 13:53:00,2020-06-08 19:00:00,2020-06-08 13:00:00,2020-06-08 14:00:00,2020-06-08,14
86.0,2020-06-08 14:54:00,95.0,2020-06-08 14:53:00,79.0,2020-06-08 14:53:00,2020-06-08 20:00:00,2020-06-08 14:00:00,2020-06-08 15:00:00,2020-06-08,15
86.0,2020-06-08 15:54:00,95.0,2020-06-08 15:53:00,81.0,2020-06-08 15:53:00,2020-06-08 21:00:00,2020-06-08 15:00:00,2020-06-08 16:00:00,2020-06-08,16
86.0,2020-06-08 16:54:00,95.0,2020-06-08 16:53:00,84.0,2020-06-08 16:53:00,2020-06-08 22:00:00,2020-06-08 16:00:00,2020-06-08 17:00:00,2020-06-08,17
84.9,2020-06-08 17:54:00,95.0,2020-06-08 17:53:00,86.0,2020-06-08 17:53:00,2020-06-08 23:00:00,2020-06-08 17:00:00,2020-06-08 18:00:00,2020-06-08,18
84.0,2020-06-08 18:54:00,93.0,2020-06-08 18:53:00,84.9,2020-06-08 18:53:00,2020-06-09 00:00:00,2020-06-08 18:00:00,2020-06-08 19:00:00,2020-06-08,19
82.0,2020-06-08 19:54:00,91.0,2020-06-08 19:53:00,82.9,2020-06-08 19:53:00,2020-06-09 01:00:00,2020-06-08 19:00:00,2020-06-08 20:00:00,2020-06-08,20
79.0,2020-06-08 20:54:00,88.0,2020-06-08 20:53:00,82.0,2020-06-08 20:53:00,2020-06-09 02:00:00,2020-06-08 20:00:00,2020-06-08 21:00:00,2020-06-08,21
75.9,2020-06-08 21:54:00,84.9,2020-06-08 21:53:00,82.0,2020-06-08 21:53:00,2020-06-09 03:00:00,2020-06-08 21:00:00,2020-06-08 22:00:00,2020-06-08,22
75.0,2020-06-08 22:54:00,84.0,2020-06-08 22:53:00,81.0,2020-06-08 22:53:00,2020-06-09 04:00:00,2020-06-08 22:00:00,2020-06-08 23:00:00,2020-06-08,23
73.9,2020-06-08 23:54:00,77.0,2020-06-08 23:53:00,81.0,2020-06-08 23:53:00,2020-06-09 05:00:00,2020-06-08 23:00:00,2020-06-09 00:00:00,2020-06-08,24
73.0,2020-06-09 00:54:00,73.9,2020-06-09 00:53:00,81.0,2020-06-09 00:53:00,2020-06-09 06:00:00,2020-06-09 00:00:00,2020-06-09 01:00:00,2020-06-09,1
73.0,2020-06-09 01:54:00,72.0,2020-06-09 01:53:00,81.0,2020-06-09 01:53:00,2020-06-09 07:00:00,2020-06-09 01:00:00,2020-06-09 02:00:00,2020-06-09,2
72.0,2020-06-09 02:54:00,72.0,2020-06-09 02:53:00,81.0,2020-06-09 02:53:00,2020-06-09 08:00:00,2020-06-09 02:00:00,2020-06-09 03:00:00,2020-06-09,3
72.0,2020-06-09 03:54:00,71.1,2020-06-09 03:53:00,82.0,2020-06-09 03:53:00,2020-06-09 09:00:00,2020-06-09 03:00:00,2020-06-09 04:00:00,2020-06-09,4
71.1,2020-06-09 04:54:00,69.1,2020-06-09 04:53:00,82.0,2020-06-09 04:53:00,2020-06-09 10:00:00,2020-06-09 04:00:00,2020-06-09 05:00:00,2020-06-09,5
72.0,2020-06-09 05:54:00,70.0,2020-06-09 05:53:00,82.0,2020-06-09 05:53:00,2020-06-09 11:00:00,2020-06-09 05:00:00,2020-06-09 06:00:00,2020-06-09,6
73.9,2020-06-09 06:54:00,72.0,2020-06-09 06:53:00,82.9,2020-06-09 06:53:00,2020-06-09 12:00:00,2020-06-09 06:00:00,2020-06-09 07:00:00,2020-06-09,7
78.1,2020-06-09 07:54:00,73.9,2020-06-09 07:53:00,84.0,2020-06-09 07:53:00,2020-06-09 13:00:00,2020-06-09 07:00:00,2020-06-09 08:00:00,2020-06-09,8
79.0,2020-06-09 08:54:00,75.9,2020-06-09 08:53:00,84.9,2020-06-09 08:53:00,2020-06-09 14:00:00,2020-06-09 08:00:00,2020-06-09 09:00:00,2020-06-09,9
80.1,2020-06-09 09:54:00,78.1,2020-06-09 09:53:00,87.1,2020-06-09 09:53:00,2020-06-09 15:00:00,2020-06-09 09:00:00,2020-06-09 10:00:00,2020-06-09,10
81.0,2020-06-09 10:54:00,79.0,2020-06-09 10:53:00,88.0,2020-06-09 10:53:00,2020-06-09 16:00:00,2020-06-09 10:00:00,2020-06-09 11:00:00,2020-06-09,11
82.9,2020-06-09 11:54:00,82.0,2020-06-09 11:53:00,88.0,2020-06-09 11:53:00,2020-06-09 17:00:00,2020-06-09 11:00:00,2020-06-09 12:00:00,2020-06-09,12
82.0,2020-06-09 12:54:00,81.0,2020-06-09 12:53:00,89.1,2020-06-09 12:53:00,2020-06-09 18:00:00,2020-06-09 12:00:00,2020-06-09 13:00:00,2020-06-09,13
82.0,2020-06-09 13:54:00,82.0,2020-06-09 13:53:00,90.0,2020-06-09 13:53:00,2020-06-09 19:00:00,2020-06-09 13:00:00,2020-06-09 14:00:00,2020-06-09,14
82.0,2020-06-09 14:54:00,80.1,2020-06-09 14:53:00,91.0,2020-06-09 14:53:00,2020-06-09 20:00:00,2020-06-09 14:00:00,2020-06-09 15:00:00,2020-06-09,15
80.1,2020-06-09 15:54:00,75.9,2020-06-09 15:53:00,91.0,2020-06-09 15:53:00,2020-06-09 21:00:00,2020-06-09 15:00:00,2020-06-09 16:00:00,2020-06-09,16
81.0,2020-06-09 16:54:00,75.0,2020-06-09 16:53:00,89.1,2020-06-09 16:53:00,2020-06-09 22:00:00,2020-06-09 16:00:00,2020-06-09 17:00:00,2020-06-09,17
80.1,2020-06-09 17:54:00,73.9,2020-06-09 17:53:00,88.0,2020-06-09 17:53:00,2020-06-09 23:00:00,2020-06-09 17:00:00,2020-06-09 18:00:00,2020-06-09,18
79.0,2020-06-09 18:54:00,72.0,2020-06-09 18:53:00,87.1,2020-06-09 18:53:00,2020-06-10 00:00:00,2020-06-09 18:00:00,2020-06-09 19:00:00,2020-06-09,19
78.1,2020-06-09 19:54:00,72.0,2020-06-09 19:53:00,84.9,2020-06-09 19:53:00,2020-06-10 01:00:00,2020-06-09 19:00:00,2020-06-09 20:00:00,2020-06-09,20
79.0,2020-06-09 20:54:00,70.0,2020-06-09 20:53:00,84.9,2020-06-09 20:53:00,2020-06-10 02:00:00,2020-06-09 20:00:00,2020-06-09 21:00:00,2020-06-09,21
78.1,2020-06-09 21:54:00,70.0,2020-06-09 21:53:00,84.0,2020-06-09 21:53:00,2020-06-10 03:00:00,2020-06-09 21:00:00,2020-06-09 22:00:00,2020-06-09,22
79.0,2020-06-09 22:54:00,71.1,2020-06-09 22:53:00,84.0,2020-06-09 22:53:00,2020-06-10 04:00:00,2020-06-09 22:00:00,2020-06-09 23:00:00,2020-06-09,23
79.0,2020-06-09 23:54:00,71.1,2020-06-09 23:53:00,84.0,2020-06-09 23:53:00,2020-06-10 05:00:00,2020-06-09 23:00:00,2020-06-10 00:00:00,2020-06-09,24
80.1,2020-06-10 00:54:00,68.0,2020-06-10 00:53:00,84.0,2020-06-10 00:53:00,2020-06-10 06:00:00,2020-06-10 00:00:00,2020-06-10 01:00:00,2020-06-10,1
80.1,2020-06-10 01:54:00,66.9,2020-06-10 01:53:00,84.0,2020-06-10 01:53:00,2020-06-10 07:00:00,2020-06-10 01:00:00,2020-06-10 02:00:00,2020-06-10,2
80.1,2020-06-10 02:54:00,66.0,2020-06-10 02:53:00,82.9,2020-06-10 02:53:00,2020-06-10 08:00:00,2020-06-10 02:00:00,2020-06-10 03:00:00,2020-06-10,3
80.1,2020-06-10 03:54:00,64.0,2020-06-10 03:53:00,82.9,2020-06-10 03:53:00,2020-06-10 09:00:00,2020-06-10 03:00:00,2020-06-10 04:00:00,2020-06-10,4
80.1,2020-06-10 04:54:00,61.0,2020-06-10 04:53:00,82.9,2020-06-10 04:53:00,2020-06-10 10:00:00,2020-06-10 04:00:00,2020-06-10 05:00:00,2020-06-10,5
79.0,2020-06-10 05:54:00,59.0,2020-06-10 05:53:00,80.1,2020-06-10 05:53:00,2020-06-10 11:00:00,2020-06-10 05:00:00,2020-06-10 06:00:00,2020-06-10,6
80.1,2020-06-10 06:54:00,59.0,2020-06-10 06:53:00,80.1,2020-06-10 06:53:00,2020-06-10 12:00:00,2020-06-10 06:00:00,2020-06-10 07:00:00,2020-06-10,7
80.1,2020-06-10 07:54:00,60.1,2020-06-10 07:53:00,82.0,2020-06-10 07:53:00,2020-06-10 13:00:00,2020-06-10 07:00:00,2020-06-10 08:00:00,2020-06-10,8
81.0,2020-06-10 08:54:00,61.0,2020-06-10 08:53:00,78.1,2020-06-10 08:53:00,2020-06-10 14:00:00,2020-06-10 08:00:00,2020-06-10 09:00:00,2020-06-10,9
